family	region	genome	locus_tag	original_product	transferred_product	origin	source_genomes	n_sources	n_agree	n_disagree	group_size
1	CM152815.1.region001	Pantoea_ananatis_31npA-Arg1	AC1HMP_01875	3-isopropylmalate dehydratase large subunit	3-isopropylmalate dehydratase large subunit	observed					179
1	JABEAP010000003.1.region001	Pantoea_ananatis_PNA_18_5	ctg15_276		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKLW010000001.1.region001	Pantoea_ananatis_99-7	ctg11_216		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABEAU010000054.1.region001	Pantoea_ananatis_PNA_18_9S	ctg116_1		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKKJ010000003.1.region001	Pantoea_ananatis_2-5	ctg19_141		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKKF010000005.1.region001	Pantoea_ananatis_99-1	ctg21_215		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKJN010000004.1.region001	Pantoea_ananatis_99-33	ctg33_141		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	CP001875.2.region001	Pantoea_ananatis_LMG_20103	PANA_3288	LeuC	LeuC	observed					179
1	JALKLM010000007.1.region001	Pantoea_ananatis_05-1	ctg38_52		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABDZT010000003.1.region001	Pantoea_ananatis_PNA_03_1	ctg15_237		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JBSPZW010000004.1.region001	Pantoea_ananatis_J15-6	ACWXWL_10630	3-isopropylmalate dehydratase large subunit	3-isopropylmalate dehydratase large subunit	observed					179
1	JABEAN010000003.1.region001	Pantoea_ananatis_PNA_18_2	ctg10_240		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKLE010000002.1.region001	Pantoea_ananatis_99-29	ctg21_141		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKLC010000006.1.region001	Pantoea_ananatis_99-25	ctg19_215		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABEBD010000003.1.region001	Pantoea_ananatis_PNA_97_3	ctg16_276		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABEBR010000003.1.region001	Pantoea_ananatis_PNA_99_8	ctg19_143		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKKR010000003.1.region001	Pantoea_ananatis_1-2	ctg18_173		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKJW010000002.1.region001	Pantoea_ananatis_200-10	ctg22_249		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABEBN010000004.1.region001	Pantoea_ananatis_PNA_99_2	ctg18_119		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JBQOUQ010000003.1.region001	Pantoea_ananatis_20NY0487	ACTUSP_10305	3-isopropylmalate dehydratase large subunit	3-isopropylmalate dehydratase large subunit	observed					179
1	JAQNAK010000007.1.region001	Pantoea_ananatis_IPG26	ctg37_142		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JBBCYJ010000004.1.region001	Pantoea_ananatis_USHLN198	ctg4_236		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKKU010000004.1.region001	Pantoea_ananatis_08-1	ctg18_142		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKLS010000003.1.region001	Pantoea_ananatis_97-11	ctg17_238		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JBBCZL010000002.1.region001	Pantoea_ananatis_USHLN34	ctg2_105		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKKC010000004.1.region001	Pantoea_ananatis_98-12	ctg24_130		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABDZW010000004.1.region001	Pantoea_ananatis_PNA_06_4	ctg16_238		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKLY010000004.1.region001	Pantoea_ananatis_06-4	ctg15_214		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABEAZ010000003.1.region001	Pantoea_ananatis_PNA_200_7	ctg15_268		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKKN010000004.1.region001	Pantoea_ananatis_200-2	ctg24_239		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	FPJM01000004.1.region001	Pantoea_ananatis_NFR11	SAMN03097714_3618	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit	observed					179
1	JABEAW010000005.1.region001	Pantoea_ananatis_PNA_200_11	ctg17_239		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABEBQ010000003.1.region001	Pantoea_ananatis_PNA_99_7	ctg20_238		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09545	3-isopropylmalate dehydratase large subunit	3-isopropylmalate dehydratase large subunit	observed					179
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_187		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JASHLP010000011.1.region001	Pantoea_ananatis_BAV3096	QM553_14250	aconitase/3-isopropylmalate dehydratase large subunit family protein	aconitase/3-isopropylmalate dehydratase large subunit family protein	observed					179
1	NMZV01000006.1.region001	Pantoea_ananatis_PANS_04-2	CG432_16765	3-isopropylmalate dehydratase large subunit	3-isopropylmalate dehydratase large subunit	observed					179
1	JALKIU010000007.1.region001	Pantoea_ananatis_4-2	ctg29_21		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_214		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07330	3-isopropylmalate dehydratase large subunit	3-isopropylmalate dehydratase large subunit	observed					179
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_284		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_185		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABDZD010000007.1.region001	Pantoea_ananatis_PANS_4_2	ctg21_21		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	BATH01000003.1.region001	Pantoea_ananatis_DAR_76143_DAR76143	ctg123_31		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_415		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_308		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	C7423_10725	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit	observed					179
1	JALKLZ010000006.1.region001	Pantoea_ananatis_99-12	ctg45_88		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKLX010000012.1.region001	Pantoea_ananatis_99-9_2	ctg3_57		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKMA010000009.1.region001	Pantoea_ananatis_99-11	ctg47_86		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	CM188849.1.region001	Pantoea_ananatis_RP1	ctg1_919		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKLT010000002.1.region001	Pantoea_ananatis_98-1	ctg22_432		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABDZE010000004.1.region001	Pantoea_ananatis_PANS_99_11	ctg29_235		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABEBS010000011.1.region001	Pantoea_ananatis_PNA_99_9	ctg2_63		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKLQ010000001.1.region001	Pantoea_ananatis_2-6	ctg11_215		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JBQOUT010000004.1.region001	Pantoea_ananatis_20WA0254	ACTUTK_11505	3-isopropylmalate dehydratase large subunit	3-isopropylmalate dehydratase large subunit	observed					179
1	JBQOUP010000011.1.region001	Pantoea_ananatis_20NY0427	ACTUSN_14240	3-isopropylmalate dehydratase large subunit	3-isopropylmalate dehydratase large subunit	observed					179
1	JABDYY010000005.1.region001	Pantoea_ananatis_PANS_2_6	ctg15_237		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	CP014207.1.region001	Pantoea_ananatis_R100	AW734_00290	3-isopropylmalate dehydratase large subunit	3-isopropylmalate dehydratase large subunit	observed					179
1	JALKKS010000005.1.region001	Pantoea_ananatis_2-1	ctg27_238		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABEAA010000005.1.region001	Pantoea_ananatis_PNA_07_14	ctg19_238		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	QGTO01000003.1.region001	Pantoea_ananatis_PNA_98-11	C7426_103324	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit	observed					179
1	JALKKT010000005.1.region001	Pantoea_ananatis_07-14	ctg25_109		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JABDYW010000005.1.region001	Pantoea_ananatis_PANS_2_1	ctg22_238		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	JALKKB010000003.1.region001	Pantoea_ananatis_98-11	ctg29_290		3-isopropylmalate dehydratase large subunit	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	32	32	19	179
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18320	3-isopropylmalate dehydratase large subunit	3-isopropylmalate dehydratase large subunit	observed					179
1	AYST01000002.1.region001	Pantoea_ananatis_BRT98	V461_00400	hypothetical protein	homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
1	CP086009.1.region001	Pantoea_ananatis_VY148	LLG94_05200	hypothetical protein	homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
1	JALKLU010000003.1.region001	Pantoea_ananatis_99-14	ctg17_267		homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
1	JALKLK010000004.1.region001	Pantoea_ananatis_03-1	ctg21_142		homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
1	HE617160.1.region001	Pantoea_ananatis_LMG_5342	PANA5342_0779	trans-homoaconitate synthase	trans-homoaconitate synthase	observed					180
1	JALKIR010000004.1.region001	Pantoea_ananatis_99-10	ctg36_104		homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
1	JALKKE010000006.1.region001	Pantoea_ananatis_98-8	ctg24_143		homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
1	JALKJJ010000001.1.region001	Pantoea_ananatis_99-18	ctg11_355		homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
1	JALKJZ010000005.1.region001	Pantoea_ananatis_200-7	ctg19_135		homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
1	JABDZL010000010.1.region001	Pantoea_ananatis_PANS_99_31	ctg11_90		homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
1	JALKJD010000001.1.region001	Pantoea_ananatis_19-8	ctg66_113		homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
1	QGGN01000004.1.region001	Pantoea_ananatis_PNA_200-7	C7421_104137	homocitrate synthase NifV	homocitrate synthase NifV	observed					180
1	JABEAI010000003.1.region001	Pantoea_ananatis_PNA_15_1	ctg14_283		homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
1	JABEAS010000003.1.region001	Pantoea_ananatis_PNA_18_7S	ctg14_275		homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
1	AP019753.1.region001	Pantoea_ananatis_FU-01	PAFU01_07940	homocitrate synthase	homocitrate synthase	observed					180
1	JALKLV010000004.1.region001	Pantoea_ananatis_99-2	ctg21_117		homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
1	JALKJX010000006.1.region001	Pantoea_ananatis_200-11	ctg23_146		homocitrate synthase/isopropylmalate synthase family protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260;Pantoea_ananatis_20WA0254	15	15	13	180
